order_id,return_type,return_reason,refund_amount
ORD_001911,RTO (Undelivered),Customer Refused at Doorstep,2464.2
ORD_001912,Customer Return,Quality Not as Expected,2324.4
ORD_001914,Customer Return,Size / Fit Issue,3350.7
ORD_001923,Customer Return,Size / Fit Issue,638.6
ORD_001926,Customer Return,Defective / Damaged Item,1508.0
ORD_001931,Customer Return,Quality Not as Expected,2220.8
ORD_001934,RTO (Undelivered),Customer Refused at Doorstep,1132.8
ORD_001936,Customer Return,Size / Fit Issue,336.2
ORD_001937,Customer Return,Size / Fit Issue,1281.5
ORD_001939,Customer Return,Defective / Damaged Item,3644.7
ORD_001946,RTO (Undelivered),Customer Refused at Doorstep,3511.2
ORD_001948,Customer Return,Late Delivery,1963.5
ORD_001953,Customer Return,Size / Fit Issue,2828.8
ORD_001955,RTO (Undelivered),Customer Refused at Doorstep,1058.4
ORD_001957,RTO (Undelivered),Customer Refused at Doorstep,699.3
ORD_001966,RTO (Undelivered),Customer Refused at Doorstep,1830.7
ORD_001967,RTO (Undelivered),Customer Refused at Doorstep,4892.4
ORD_001973,RTO (Undelivered),Customer Refused at Doorstep,501.6
ORD_001977,Customer Return,Quality Not as Expected,2656.0
ORD_001978,Customer Return,Defective / Damaged Item,1989.0
ORD_001981,RTO (Undelivered),Customer Refused at Doorstep,505.6
ORD_001982,RTO (Undelivered),Customer Refused at Doorstep,381.6
ORD_001984,Customer Return,Size / Fit Issue,1327.5
ORD_001986,Customer Return,Size / Fit Issue,1435.2
ORD_001995,Customer Return,Size / Fit Issue,988.0
ORD_001996,RTO (Undelivered),Customer Refused at Doorstep,3016.0
ORD_001999,Customer Return,Size / Fit Issue,2083.7
ORD_002001,Customer Return,Size / Fit Issue,1373.1
ORD_002002,Customer Return,Size / Fit Issue,2816.0
ORD_002007,RTO (Undelivered),Customer Refused at Doorstep,4565.2
ORD_002015,Customer Return,Size / Fit Issue,1047.4
ORD_002020,Customer Return,Size / Fit Issue,4294.8
ORD_002024,Customer Return,Quality Not as Expected,1109.8
ORD_002026,Customer Return,Size / Fit Issue,2678.6
ORD_002034,Customer Return,Size / Fit Issue,1231.2
ORD_002049,Customer Return,Size / Fit Issue,240.9
ORD_002053,RTO (Undelivered),Customer Refused at Doorstep,2882.5
ORD_002056,RTO (Undelivered),Customer Refused at Doorstep,1651.0
ORD_002059,RTO (Undelivered),Customer Refused at Doorstep,688.2
ORD_002066,Customer Return,Defective / Damaged Item,2292.4
ORD_002071,Customer Return,Defective / Damaged Item,1556.3
ORD_002076,Customer Return,Size / Fit Issue,1758.4
ORD_002083,Customer Return,Size / Fit Issue,3100.4
ORD_002085,Customer Return,Late Delivery,3426.8
ORD_002095,RTO (Undelivered),Customer Refused at Doorstep,2528.8
ORD_002096,Customer Return,Quality Not as Expected,3734.5
ORD_002098,Customer Return,Size / Fit Issue,296.1
ORD_002103,RTO (Undelivered),Customer Refused at Doorstep,786.6
ORD_002105,Customer Return,Size / Fit Issue,2924.0
ORD_002106,Customer Return,Quality Not as Expected,3333.6
ORD_002107,Customer Return,Late Delivery,3026.1
ORD_002108,Customer Return,Size / Fit Issue,2746.8
ORD_002109,Customer Return,Size / Fit Issue,3016.0
ORD_002110,Customer Return,Size / Fit Issue,653.6
ORD_002111,RTO (Undelivered),Customer Refused at Doorstep,3792.0
ORD_002113,RTO (Undelivered),Customer Refused at Doorstep,2577.6
ORD_002114,RTO (Undelivered),Customer Refused at Doorstep,711.9
ORD_002117,Customer Return,Size / Fit Issue,901.0
ORD_002119,Customer Return,Defective / Damaged Item,784.0
ORD_002120,Customer Return,Quality Not as Expected,2144.0
ORD_002127,RTO (Undelivered),Customer Refused at Doorstep,1147.0
ORD_002129,Customer Return,Size / Fit Issue,2875.8
ORD_002131,Customer Return,Late Delivery,1820.4
ORD_002132,Customer Return,Size / Fit Issue,3282.5
ORD_002144,RTO (Undelivered),Customer Refused at Doorstep,1081.6
ORD_002146,Customer Return,Late Delivery,5577.8
ORD_002150,Customer Return,Size / Fit Issue,1850.9
ORD_002152,Customer Return,Size / Fit Issue,630.0
ORD_002159,Customer Return,Size / Fit Issue,1531.1
ORD_002161,Customer Return,Late Delivery,3703.1
ORD_002163,RTO (Undelivered),Customer Refused at Doorstep,1190.4
ORD_002170,RTO (Undelivered),Customer Refused at Doorstep,2819.4
ORD_002171,Customer Return,Late Delivery,3733.8
ORD_002174,Customer Return,Size / Fit Issue,2559.2
ORD_002177,Customer Return,Size / Fit Issue,545.1
ORD_002185,RTO (Undelivered),Customer Refused at Doorstep,705.6
ORD_002186,RTO (Undelivered),Customer Refused at Doorstep,2324.0
ORD_002189,RTO (Undelivered),Customer Refused at Doorstep,410.4
ORD_002191,Customer Return,Late Delivery,361.8
ORD_002199,RTO (Undelivered),Customer Refused at Doorstep,457.5
ORD_002200,Customer Return,Size / Fit Issue,772.2
ORD_002202,Customer Return,Late Delivery,2247.9
ORD_002205,Customer Return,Quality Not as Expected,703.0
ORD_002206,Customer Return,Quality Not as Expected,555.0
ORD_002208,RTO (Undelivered),Customer Refused at Doorstep,2590.0
ORD_002211,Customer Return,Found Better Price Elsewhere,2025.4
ORD_002215,Customer Return,Size / Fit Issue,4074.0
ORD_002225,Customer Return,Quality Not as Expected,2385.4
ORD_002228,RTO (Undelivered),Customer Refused at Doorstep,1145.4
ORD_002235,RTO (Undelivered),Customer Refused at Doorstep,3019.5
ORD_002238,RTO (Undelivered),Customer Refused at Doorstep,1115.4
ORD_002240,Customer Return,Late Delivery,427.5
ORD_002241,Customer Return,Size / Fit Issue,655.2
ORD_002247,RTO (Undelivered),Customer Refused at Doorstep,345.6
ORD_002252,Customer Return,Size / Fit Issue,1993.2
ORD_002253,Customer Return,Size / Fit Issue,2917.6
ORD_002254,RTO (Undelivered),Customer Refused at Doorstep,3643.2
ORD_002260,Customer Return,Found Better Price Elsewhere,2396.1
ORD_002263,Customer Return,Defective / Damaged Item,1280.0
ORD_002291,Customer Return,Quality Not as Expected,2824.8
ORD_002294,RTO (Undelivered),Customer Refused at Doorstep,971.5
ORD_002303,RTO (Undelivered),Customer Refused at Doorstep,324.0
ORD_002312,Customer Return,Late Delivery,1042.4
ORD_002314,RTO (Undelivered),Customer Refused at Doorstep,465.0
ORD_002319,Customer Return,Size / Fit Issue,818.4
ORD_002321,Customer Return,Late Delivery,6310.8
ORD_002322,Customer Return,Size / Fit Issue,1922.8
ORD_002327,Customer Return,Defective / Damaged Item,3179.0
ORD_002331,Customer Return,Quality Not as Expected,1646.4
ORD_002339,Customer Return,Size / Fit Issue,667.8
ORD_002348,Customer Return,Size / Fit Issue,3781.6
ORD_002350,Customer Return,Quality Not as Expected,483.8
ORD_002352,RTO (Undelivered),Customer Refused at Doorstep,1187.2
ORD_002353,Customer Return,Size / Fit Issue,3327.0
ORD_002364,RTO (Undelivered),Customer Refused at Doorstep,1165.5
ORD_002367,Customer Return,Size / Fit Issue,2653.6
ORD_002383,RTO (Undelivered),Customer Refused at Doorstep,6079.5
ORD_002385,Customer Return,Defective / Damaged Item,694.4
ORD_002387,RTO (Undelivered),Customer Refused at Doorstep,3313.6
ORD_002394,RTO (Undelivered),Customer Refused at Doorstep,2616.3
ORD_002399,Customer Return,Quality Not as Expected,2352.0
ORD_002406,RTO (Undelivered),Customer Refused at Doorstep,496.8
ORD_002408,Customer Return,Size / Fit Issue,904.7
ORD_002409,RTO (Undelivered),Customer Refused at Doorstep,613.2
ORD_002411,Customer Return,Size / Fit Issue,5216.6
ORD_002413,Customer Return,Size / Fit Issue,2812.8
ORD_002414,Customer Return,Size / Fit Issue,856.8
ORD_002421,RTO (Undelivered),Customer Refused at Doorstep,2467.5
ORD_002423,RTO (Undelivered),Customer Refused at Doorstep,693.5
ORD_002440,RTO (Undelivered),Customer Refused at Doorstep,3483.1
ORD_002442,Customer Return,Size / Fit Issue,1806.3
ORD_002447,RTO (Undelivered),Customer Refused at Doorstep,1920.0
ORD_002468,Customer Return,Quality Not as Expected,3875.6
ORD_002481,Customer Return,Size / Fit Issue,2626.0
ORD_002483,RTO (Undelivered),Customer Refused at Doorstep,6228.5
ORD_002486,RTO (Undelivered),Customer Refused at Doorstep,604.8
ORD_002499,Customer Return,Size / Fit Issue,3833.2
ORD_002512,Customer Return,Late Delivery,1850.9
ORD_002522,RTO (Undelivered),Customer Refused at Doorstep,886.4
ORD_002527,RTO (Undelivered),Customer Refused at Doorstep,1113.7
ORD_002529,Customer Return,Size / Fit Issue,3509.0
ORD_002531,Customer Return,Quality Not as Expected,1124.7
ORD_002532,RTO (Undelivered),Customer Refused at Doorstep,2136.4
ORD_002539,RTO (Undelivered),Customer Refused at Doorstep,2258.6
ORD_002557,Customer Return,Quality Not as Expected,1027.2
ORD_002563,Customer Return,Late Delivery,2872.6
ORD_002575,Customer Return,Quality Not as Expected,1568.0
ORD_002577,Customer Return,Defective / Damaged Item,737.1
ORD_002579,Customer Return,Size / Fit Issue,2257.8
ORD_002582,Customer Return,Size / Fit Issue,731.6
ORD_002592,RTO (Undelivered),Customer Refused at Doorstep,3954.7
ORD_002593,Customer Return,Size / Fit Issue,532.8
ORD_002597,Customer Return,Late Delivery,1861.2
ORD_002600,RTO (Undelivered),Customer Refused at Doorstep,432.6
ORD_002603,Customer Return,Size / Fit Issue,1686.4
ORD_002606,Customer Return,Defective / Damaged Item,1374.7
ORD_002617,Customer Return,Size / Fit Issue,713.4
ORD_002627,Customer Return,Defective / Damaged Item,4418.7
ORD_002629,RTO (Undelivered),Customer Refused at Doorstep,5256.7
ORD_002638,Customer Return,Late Delivery,635.1
ORD_002643,Customer Return,Quality Not as Expected,3480.6
ORD_002648,Customer Return,Late Delivery,897.6
ORD_002649,RTO (Undelivered),Customer Refused at Doorstep,4354.8
ORD_002653,RTO (Undelivered),Customer Refused at Doorstep,2223.7
ORD_002660,Customer Return,Size / Fit Issue,1457.7
ORD_002666,Customer Return,Defective / Damaged Item,3307.5
ORD_002671,Customer Return,Defective / Damaged Item,2596.0
ORD_002673,Customer Return,Size / Fit Issue,604.8
ORD_002700,Customer Return,Size / Fit Issue,1241.1
ORD_002703,Customer Return,Size / Fit Issue,3220.4
ORD_002704,Customer Return,Defective / Damaged Item,2776.4
ORD_002706,RTO (Undelivered),Customer Refused at Doorstep,3704.0
ORD_002708,Customer Return,Quality Not as Expected,1744.0
ORD_002712,RTO (Undelivered),Customer Refused at Doorstep,1310.4
ORD_002720,RTO (Undelivered),Customer Refused at Doorstep,655.4
ORD_002721,Customer Return,Late Delivery,2420.3
ORD_002722,Customer Return,Size / Fit Issue,3530.6
ORD_002733,RTO (Undelivered),Customer Refused at Doorstep,2108.2
ORD_002737,RTO (Undelivered),Customer Refused at Doorstep,4769.6
ORD_002740,Customer Return,Size / Fit Issue,2049.2
ORD_002741,Customer Return,Size / Fit Issue,898.8
ORD_002744,RTO (Undelivered),Customer Refused at Doorstep,5367.2
ORD_002756,Customer Return,Size / Fit Issue,2027.1
ORD_002763,Customer Return,Size / Fit Issue,837.4
ORD_002764,RTO (Undelivered),Customer Refused at Doorstep,899.0
ORD_002768,RTO (Undelivered),Customer Refused at Doorstep,2520.0
ORD_002787,Customer Return,Quality Not as Expected,1709.4
ORD_002793,Customer Return,Quality Not as Expected,1250.6
ORD_002795,Customer Return,Quality Not as Expected,5847.0
ORD_002796,RTO (Undelivered),Customer Refused at Doorstep,1235.1
ORD_002798,RTO (Undelivered),Customer Refused at Doorstep,1706.5
ORD_002799,Customer Return,Size / Fit Issue,3053.6
ORD_002805,RTO (Undelivered),Customer Refused at Doorstep,1519.4
ORD_002807,RTO (Undelivered),Customer Refused at Doorstep,2095.2
ORD_002810,Customer Return,Size / Fit Issue,1606.5
ORD_002821,RTO (Undelivered),Customer Refused at Doorstep,3048.6
ORD_002822,Customer Return,Size / Fit Issue,2412.7
ORD_002823,RTO (Undelivered),Customer Refused at Doorstep,5161.8
ORD_002835,RTO (Undelivered),Customer Refused at Doorstep,1108.8
ORD_002837,Customer Return,Size / Fit Issue,1835.4
ORD_002846,Customer Return,Quality Not as Expected,4906.4
ORD_002847,Customer Return,Size / Fit Issue,741.9
ORD_002855,RTO (Undelivered),Customer Refused at Doorstep,232.2
ORD_002864,Customer Return,Defective / Damaged Item,1134.2
ORD_002869,RTO (Undelivered),Customer Refused at Doorstep,4555.2
ORD_002872,Customer Return,Found Better Price Elsewhere,3525.0
ORD_002873,Customer Return,Quality Not as Expected,1144.6
ORD_002880,Customer Return,Quality Not as Expected,1890.7
ORD_002892,RTO (Undelivered),Customer Refused at Doorstep,768.5
ORD_002897,RTO (Undelivered),Customer Refused at Doorstep,1780.4
ORD_002904,RTO (Undelivered),Customer Refused at Doorstep,2420.0
ORD_002912,Customer Return,Defective / Damaged Item,391.5
ORD_002914,Customer Return,Found Better Price Elsewhere,453.6
ORD_002917,Customer Return,Quality Not as Expected,3353.2
ORD_002919,Customer Return,Quality Not as Expected,4018.0
ORD_002921,Customer Return,Size / Fit Issue,2329.7
ORD_002926,RTO (Undelivered),Customer Refused at Doorstep,989.1
ORD_002927,Customer Return,Quality Not as Expected,1406.0
ORD_002930,Customer Return,Quality Not as Expected,5763.4
ORD_002933,Customer Return,Quality Not as Expected,3901.0
ORD_002934,Customer Return,Late Delivery,6621.5
ORD_002938,Customer Return,Defective / Damaged Item,4904.8
ORD_002940,RTO (Undelivered),Customer Refused at Doorstep,3444.0
ORD_002941,Customer Return,Size / Fit Issue,2731.7
ORD_002948,Customer Return,Size / Fit Issue,4244.2
ORD_002949,RTO (Undelivered),Customer Refused at Doorstep,504.0
ORD_002953,Customer Return,Found Better Price Elsewhere,1159.2
ORD_002966,Customer Return,Quality Not as Expected,1332.0
ORD_002971,Customer Return,Quality Not as Expected,1308.7
ORD_002974,Customer Return,Size / Fit Issue,5452.5
ORD_002981,Customer Return,Defective / Damaged Item,1574.4
ORD_002985,Customer Return,Quality Not as Expected,2171.4
ORD_002992,Customer Return,Size / Fit Issue,820.8
ORD_002993,Customer Return,Quality Not as Expected,3231.9
ORD_003005,Customer Return,Defective / Damaged Item,920.2
ORD_003009,Customer Return,Size / Fit Issue,6222.8
ORD_003010,Customer Return,Quality Not as Expected,3508.4
ORD_003011,Customer Return,Defective / Damaged Item,2831.7
ORD_003013,RTO (Undelivered),Customer Refused at Doorstep,447.2
ORD_003021,Customer Return,Quality Not as Expected,434.7
ORD_003025,Customer Return,Quality Not as Expected,3577.2
ORD_003034,Customer Return,Size / Fit Issue,714.0
ORD_003037,Customer Return,Quality Not as Expected,1387.2
ORD_003049,Customer Return,Size / Fit Issue,980.5
ORD_003057,RTO (Undelivered),Customer Refused at Doorstep,3788.2
ORD_003061,RTO (Undelivered),Customer Refused at Doorstep,1264.8
ORD_003065,Customer Return,Quality Not as Expected,555.0
ORD_003076,Customer Return,Late Delivery,656.6
ORD_003079,RTO (Undelivered),Customer Refused at Doorstep,2314.3
ORD_003081,RTO (Undelivered),Customer Refused at Doorstep,1907.2
ORD_003084,RTO (Undelivered),Customer Refused at Doorstep,237.6
ORD_003092,RTO (Undelivered),Customer Refused at Doorstep,4540.5
ORD_003098,RTO (Undelivered),Customer Refused at Doorstep,1575.0
ORD_003099,RTO (Undelivered),Customer Refused at Doorstep,672.4
ORD_003103,Customer Return,Defective / Damaged Item,2861.5
ORD_003111,Customer Return,Size / Fit Issue,600.3
ORD_003123,Customer Return,Size / Fit Issue,1797.6
ORD_003128,RTO (Undelivered),Customer Refused at Doorstep,457.6
ORD_003131,Customer Return,Defective / Damaged Item,584.6
ORD_003133,RTO (Undelivered),Customer Refused at Doorstep,1438.8
ORD_003134,Customer Return,Defective / Damaged Item,2682.8
ORD_003135,Customer Return,Size / Fit Issue,2237.4
ORD_003138,Customer Return,Size / Fit Issue,1593.9
ORD_003144,RTO (Undelivered),Customer Refused at Doorstep,1584.4
ORD_003148,Customer Return,Size / Fit Issue,696.0
ORD_003150,RTO (Undelivered),Customer Refused at Doorstep,2009.6
ORD_003151,RTO (Undelivered),Customer Refused at Doorstep,2288.7
ORD_003156,Customer Return,Quality Not as Expected,2254.8
ORD_003161,RTO (Undelivered),Customer Refused at Doorstep,2242.9
ORD_003162,Customer Return,Size / Fit Issue,596.4
ORD_003163,Customer Return,Size / Fit Issue,2082.7
ORD_003167,Customer Return,Size / Fit Issue,1267.5
ORD_003174,RTO (Undelivered),Customer Refused at Doorstep,1387.2
ORD_003176,RTO (Undelivered),Customer Refused at Doorstep,1457.9
ORD_003182,Customer Return,Size / Fit Issue,297.0
ORD_003190,RTO (Undelivered),Customer Refused at Doorstep,3749.7
ORD_003191,RTO (Undelivered),Customer Refused at Doorstep,507.6
ORD_003193,Customer Return,Defective / Damaged Item,1253.0
ORD_003200,Customer Return,Size / Fit Issue,7005.0
ORD_003203,RTO (Undelivered),Customer Refused at Doorstep,690.0
ORD_003206,Customer Return,Quality Not as Expected,2919.2
ORD_003210,RTO (Undelivered),Customer Refused at Doorstep,624.1
ORD_003213,Customer Return,Late Delivery,360.0
ORD_003216,Customer Return,Quality Not as Expected,633.6
ORD_003222,RTO (Undelivered),Customer Refused at Doorstep,842.0
ORD_003229,RTO (Undelivered),Customer Refused at Doorstep,960.0
ORD_003230,Customer Return,Defective / Damaged Item,1926.0
ORD_003237,Customer Return,Defective / Damaged Item,353.8
ORD_003239,Customer Return,Quality Not as Expected,2083.2
ORD_003249,Customer Return,Size / Fit Issue,355.5
ORD_003252,Customer Return,Late Delivery,910.2
ORD_003256,Customer Return,Quality Not as Expected,1271.0
ORD_003260,Customer Return,Late Delivery,3489.6
ORD_003262,RTO (Undelivered),Customer Refused at Doorstep,1335.6
ORD_003263,Customer Return,Late Delivery,664.3
ORD_003264,RTO (Undelivered),Customer Refused at Doorstep,749.8
ORD_003268,Customer Return,Size / Fit Issue,1219.4
ORD_003270,RTO (Undelivered),Customer Refused at Doorstep,1200.0
ORD_003278,Customer Return,Late Delivery,6327.0
ORD_003291,RTO (Undelivered),Customer Refused at Doorstep,1875.5
ORD_003295,RTO (Undelivered),Customer Refused at Doorstep,591.3
ORD_003299,RTO (Undelivered),Customer Refused at Doorstep,532.8
ORD_003302,Customer Return,Late Delivery,936.0
ORD_003304,Customer Return,Quality Not as Expected,2901.1
ORD_003305,RTO (Undelivered),Customer Refused at Doorstep,2867.6
ORD_003307,RTO (Undelivered),Customer Refused at Doorstep,468.0
ORD_003312,Customer Return,Quality Not as Expected,2276.4
ORD_003315,Customer Return,Late Delivery,2209.8
ORD_003318,Customer Return,Quality Not as Expected,2478.9
ORD_003332,RTO (Undelivered),Customer Refused at Doorstep,960.0
ORD_003333,Customer Return,Size / Fit Issue,805.6
ORD_003334,Customer Return,Defective / Damaged Item,3173.0
ORD_003335,RTO (Undelivered),Customer Refused at Doorstep,826.8
ORD_003339,Customer Return,Quality Not as Expected,2401.3
ORD_003346,Customer Return,Size / Fit Issue,1554.0
ORD_003347,Customer Return,Size / Fit Issue,1438.8
ORD_003348,Customer Return,Late Delivery,1915.2
ORD_003350,RTO (Undelivered),Customer Refused at Doorstep,1449.5
ORD_003352,Customer Return,Late Delivery,2764.7
ORD_003353,RTO (Undelivered),Customer Refused at Doorstep,2933.7
ORD_003355,Customer Return,Quality Not as Expected,1457.7
ORD_003359,Customer Return,Size / Fit Issue,2900.1
