order_id,cust_id,order_date,delivery_date,order_status,payment_mode,sale_event,gross_gmv,discount_amount,net_gmv,order_cogs
ORD_000220,CUST_00560,2024-09-19,2024-09-23,Delivered,Credit Card,BAU Regular,820.0,270.6,549.4,431.29
ORD_000221,CUST_11473,2024-03-03,2024-03-06,Delivered,Credit Card,BAU Regular,5490.0,996.9,4493.1,2795.73
ORD_000222,CUST_01420,2024-03-01,2024-03-06,Delivered,UPI,BAU Regular,3790.0,606.4,3183.6,1915.53
ORD_000223,CUST_11546,2024-06-12,,RTO,UPI,EORS / BFF Event,3280.0,1148.0,2132.0,1704.97
ORD_000224,CUST_09529,2024-12-24,2024-12-30,Delivered,COD,EORS / BFF Event,1790.0,948.7,841.3,761.26
ORD_000225,CUST_10128,2025-08-11,2025-08-17,Delivered,UPI,BAU Regular,3700.0,832.0,2868.0,1764.37
ORD_000226,CUST_01929,2024-12-24,2024-12-29,Delivered,UPI,EORS / BFF Event,6070.0,2801.1,3268.9,3028.22
ORD_000227,CUST_08041,2024-09-25,2024-10-01,Delivered,COD,BAU Regular,2590.0,569.8,2020.2,1265.43
ORD_000228,CUST_09979,2024-03-09,2024-03-11,Delivered,Credit Card,BAU Regular,5400.0,967.8,4432.2,2744.79
ORD_000229,CUST_06532,2025-02-09,2025-02-14,Returned,UPI,BAU Regular,840.0,201.6,638.4,444.74
ORD_000230,CUST_06483,2024-07-29,2024-08-01,Returned,Credit Card,BAU Regular,9600.0,3214.4,6385.6,4600.54
ORD_000231,CUST_01762,2025-04-08,2025-04-11,Delivered,COD,BAU Regular,2590.0,379.5,2210.5,1258.83
ORD_000232,CUST_04921,2025-12-20,2025-12-22,Delivered,UPI,EORS / BFF Event,3880.0,1590.8,2289.2,2094.26
ORD_000233,CUST_01682,2024-04-05,,RTO,COD,BAU Regular,5630.0,1295.9,4334.1,2522.59
ORD_000234,CUST_11744,2024-06-20,,Cancelled,UPI,EORS / BFF Event,540.0,253.8,286.2,267.06
ORD_000235,CUST_08257,2024-12-18,2024-12-21,Delivered,COD,EORS / BFF Event,2100.0,861.0,1239.0,1125.32
ORD_000236,CUST_00532,2025-12-16,2025-12-18,Delivered,UPI,EORS / BFF Event,1380.0,648.6,731.4,637.52
ORD_000237,CUST_05707,2025-07-30,2025-08-04,Delivered,UPI,BAU Regular,1690.0,354.9,1335.1,797.32
ORD_000238,CUST_07596,2025-10-28,2025-10-31,Delivered,Credit Card,EORS / BFF Event,3070.0,1725.4,1344.6,1583.36
ORD_000239,CUST_01102,2024-09-24,2024-09-29,Returned,Credit Card,BAU Regular,4910.0,883.8,4026.2,2168.75
ORD_000240,CUST_07971,2025-12-27,2026-01-01,Delivered,Debit Card,EORS / BFF Event,540.0,302.4,237.6,238.86
ORD_000241,CUST_01957,2024-03-28,2024-03-31,Delivered,COD,BAU Regular,2980.0,476.8,2503.2,1500.06
ORD_000242,CUST_04816,2024-02-11,2024-02-13,Delivered,COD,BAU Regular,1320.0,475.2,844.8,575.79
ORD_000243,CUST_07456,2025-10-08,2025-10-10,Delivered,COD,EORS / BFF Event,2390.0,932.1,1457.9,1295.01
ORD_000244,CUST_04302,2025-11-20,2025-11-24,Delivered,COD,BAU Regular,1690.0,219.7,1470.3,797.32
ORD_000245,CUST_04486,2024-03-17,2024-03-19,Delivered,UPI,BAU Regular,5010.0,829.4,4180.6,2247.59
ORD_000246,CUST_10311,2024-04-06,,Cancelled,Credit Card,BAU Regular,2990.0,508.3,2481.7,1388.95
ORD_000247,CUST_03631,2024-01-26,,RTO,COD,BAU Regular,4540.0,1020.5,3519.5,2244.33
ORD_000248,CUST_07803,2024-03-29,2024-04-01,Delivered,COD,BAU Regular,1370.0,473.3,896.7,734.54
ORD_000249,CUST_10375,2024-06-18,2024-06-21,Delivered,COD,EORS / BFF Event,3660.0,2122.8,1537.2,1845.99
ORD_000250,CUST_01705,2025-12-16,2025-12-21,Delivered,UPI,EORS / BFF Event,1160.0,603.2,556.8,512.1
ORD_000251,CUST_00532,2025-05-26,2025-05-30,Delivered,COD,BAU Regular,2160.0,712.8,1447.2,1165.04
ORD_000252,CUST_10086,2025-08-05,,RTO,Debit Card,BAU Regular,1450.0,333.5,1116.5,692.53
ORD_000253,CUST_06486,2025-08-03,2025-08-07,Returned,UPI,BAU Regular,950.0,133.0,817.0,457.78
ORD_000254,CUST_10123,2025-01-27,2025-01-29,Delivered,UPI,BAU Regular,6940.0,2103.7,4836.3,3560.0
ORD_000255,CUST_02462,2025-08-22,2025-08-28,Delivered,Debit Card,BAU Regular,1200.0,372.0,828.0,648.91
ORD_000256,CUST_10198,2025-03-22,2025-03-26,Delivered,COD,BAU Regular,4670.0,878.4,3791.6,2128.68
ORD_000257,CUST_01099,2024-09-06,2024-09-10,Delivered,COD,BAU Regular,2480.0,372.0,2108.0,1348.39
ORD_000258,CUST_10836,2025-02-18,,Cancelled,Debit Card,BAU Regular,2330.0,745.6,1584.4,1015.65
ORD_000259,CUST_10050,2025-01-25,2025-01-28,Delivered,COD,BAU Regular,2540.0,787.4,1752.6,1352.3
ORD_000260,CUST_06715,2025-09-15,2025-09-20,Delivered,UPI,BAU Regular,2460.0,688.8,1771.2,1167.97
ORD_000261,CUST_07220,2025-12-22,,Cancelled,COD,EORS / BFF Event,2720.0,1251.2,1468.8,1169.52
ORD_000262,CUST_04048,2024-11-05,2024-11-10,Delivered,UPI,BAU Regular,2000.0,681.8,1318.2,965.4
ORD_000263,CUST_02312,2025-07-24,2025-07-26,Delivered,Debit Card,BAU Regular,1540.0,231.0,1309.0,690.76
ORD_000264,CUST_05408,2024-03-25,2024-03-28,Delivered,COD,BAU Regular,1810.0,289.6,1520.4,888.77
ORD_000265,CUST_07847,2025-08-03,2025-08-09,Delivered,COD,BAU Regular,2080.0,561.6,1518.4,975.31
ORD_000266,CUST_11990,2024-10-15,,Cancelled,Credit Card,EORS / BFF Event,790.0,300.2,489.8,422.4
ORD_000267,CUST_09981,2024-01-30,2024-02-01,Delivered,UPI,BAU Regular,3200.0,448.0,2752.0,1358.82
ORD_000268,CUST_05211,2024-10-11,,RTO,COD,EORS / BFF Event,3400.0,1900.4,1499.6,1622.25
ORD_000269,CUST_09084,2025-04-04,,Cancelled,UPI,BAU Regular,9190.0,2649.5,6540.5,4541.73
ORD_000270,CUST_01224,2024-04-12,2024-04-18,Delivered,COD,BAU Regular,630.0,201.6,428.4,336.48
ORD_000271,CUST_04933,2025-11-17,,Cancelled,COD,BAU Regular,790.0,181.7,608.3,422.4
ORD_000272,CUST_05077,2024-03-05,2024-03-08,Delivered,Credit Card,BAU Regular,630.0,201.6,428.4,336.48
ORD_000273,CUST_11993,2025-11-23,2025-11-27,Returned,COD,BAU Regular,2340.0,710.8,1629.2,1104.13
ORD_000274,CUST_04625,2025-06-18,2025-06-22,Delivered,UPI,EORS / BFF Event,2720.0,1142.4,1577.6,1169.52
ORD_000275,CUST_01006,2024-09-20,2024-09-23,Delivered,UPI,BAU Regular,2890.0,664.7,2225.3,1484.16
ORD_000276,CUST_00754,2024-10-24,2024-10-30,Delivered,Credit Card,EORS / BFF Event,6140.0,2930.5,3209.5,3128.43
ORD_000277,CUST_08465,2025-07-07,,Cancelled,COD,BAU Regular,840.0,235.2,604.8,447.68
ORD_000278,CUST_03408,2025-03-27,2025-03-30,Returned,UPI,BAU Regular,1690.0,507.0,1183.0,797.32
ORD_000279,CUST_10626,2025-05-30,2025-06-01,Delivered,UPI,BAU Regular,5420.0,1032.8,4387.2,2615.69
ORD_000280,CUST_05770,2024-10-23,2024-10-25,Returned,UPI,EORS / BFF Event,4360.0,1700.4,2659.6,2206.53
ORD_000281,CUST_03837,2024-12-25,2024-12-29,Delivered,Credit Card,EORS / BFF Event,1930.0,1013.3,916.7,1002.59
ORD_000282,CUST_09326,2025-12-26,2026-01-01,Delivered,Debit Card,EORS / BFF Event,2970.0,1295.5,1674.5,1462.34
ORD_000283,CUST_04967,2024-06-21,2024-06-23,Delivered,UPI,EORS / BFF Event,1450.0,768.5,681.5,759.23
ORD_000284,CUST_09018,2024-11-11,2024-11-17,Returned,Credit Card,BAU Regular,2230.0,334.5,1895.5,1136.51
ORD_000285,CUST_08621,2024-08-16,2024-08-20,Delivered,Credit Card,BAU Regular,1760.0,528.2,1231.8,885.57
ORD_000286,CUST_08804,2025-07-25,2025-07-31,Delivered,UPI,BAU Regular,7840.0,2053.8,5786.2,3596.61
ORD_000287,CUST_10453,2025-07-24,2025-07-26,Delivered,COD,BAU Regular,5570.0,1718.0,3852.0,2981.69
ORD_000288,CUST_10375,2024-08-17,2024-08-22,Delivered,COD,BAU Regular,3560.0,1185.5,2374.5,1934.92
ORD_000289,CUST_07971,2024-03-08,2024-03-10,Delivered,COD,BAU Regular,8500.0,2054.8,6445.2,4015.52
ORD_000290,CUST_11632,2024-01-09,2024-01-15,Delivered,Credit Card,BAU Regular,5370.0,1354.0,4016.0,2642.85
ORD_000291,CUST_00306,2024-11-20,2024-11-23,Delivered,UPI,BAU Regular,1380.0,358.8,1021.2,637.52
ORD_000292,CUST_11368,2024-11-04,2024-11-06,Delivered,COD,BAU Regular,530.0,90.1,439.9,289.8
ORD_000293,CUST_01663,2025-12-26,2025-12-28,Returned,Credit Card,EORS / BFF Event,1500.0,760.5,739.5,790.37
ORD_000294,CUST_02461,2024-12-16,2024-12-21,Delivered,Credit Card,EORS / BFF Event,8520.0,4051.2,4468.8,3976.91
ORD_000295,CUST_09984,2024-07-18,2024-07-21,Delivered,COD,BAU Regular,6400.0,1394.0,5006.0,2800.63
ORD_000296,CUST_04744,2025-10-25,,Cancelled,UPI,EORS / BFF Event,5360.0,2379.2,2980.8,2577.59
ORD_000297,CUST_05093,2024-12-27,2024-12-31,Delivered,UPI,EORS / BFF Event,8690.0,3894.7,4795.3,4180.96
ORD_000298,CUST_03068,2025-03-25,2025-03-30,Delivered,UPI,BAU Regular,870.0,200.1,669.9,444.13
ORD_000299,CUST_02577,2024-03-21,2024-03-24,Returned,COD,BAU Regular,1730.0,622.8,1107.2,802.53
ORD_000300,CUST_01210,2024-10-20,2024-10-24,Delivered,UPI,EORS / BFF Event,1630.0,586.8,1043.2,849.55
ORD_000301,CUST_02244,2025-12-03,,RTO,UPI,EORS / BFF Event,2470.0,889.2,1580.8,1193.67
ORD_000302,CUST_06707,2025-03-16,2025-03-20,Delivered,Credit Card,BAU Regular,4050.0,859.2,3190.8,1884.61
ORD_000303,CUST_08542,2024-10-02,2024-10-06,Delivered,Debit Card,EORS / BFF Event,2370.0,1256.1,1113.9,1266.19
ORD_000304,CUST_09029,2025-04-18,2025-04-21,Delivered,Debit Card,BAU Regular,840.0,142.8,697.2,426.4
ORD_000305,CUST_04378,2025-11-05,2025-11-07,Delivered,Credit Card,BAU Regular,1860.0,297.6,1562.4,989.85
ORD_000306,CUST_11235,2024-07-31,2024-08-06,Delivered,COD,BAU Regular,3320.0,716.4,2603.6,1739.73
ORD_000307,CUST_03804,2025-01-04,2025-01-08,Delivered,UPI,BAU Regular,2210.0,644.5,1565.5,1019.63
ORD_000308,CUST_01272,2025-12-11,2025-12-13,Delivered,COD,EORS / BFF Event,2230.0,936.6,1293.4,1136.51
ORD_000309,CUST_11500,2024-05-30,2024-06-03,Delivered,Credit Card,BAU Regular,870.0,295.8,574.2,444.13
ORD_000310,CUST_06379,2025-06-24,2025-06-28,Delivered,COD,EORS / BFF Event,1540.0,877.8,662.2,690.76
ORD_000311,CUST_11708,2025-04-08,2025-04-14,Delivered,Debit Card,BAU Regular,790.0,244.9,545.1,424.73
ORD_000312,CUST_04665,2025-06-04,2025-06-10,Delivered,UPI,EORS / BFF Event,1450.0,681.5,768.5,692.53
ORD_000313,CUST_09295,2024-10-05,2024-10-09,Delivered,Credit Card,EORS / BFF Event,2040.0,734.4,1305.6,864.09
ORD_000314,CUST_01243,2024-09-05,2024-09-08,Delivered,UPI,BAU Regular,6880.0,1496.8,5383.2,3380.56
ORD_000315,CUST_10431,2025-06-06,,RTO,COD,EORS / BFF Event,980.0,455.8,524.2,518.74
ORD_000316,CUST_01913,2024-06-21,2024-06-25,Delivered,Credit Card,EORS / BFF Event,1110.0,444.0,666.0,474.27
ORD_000317,CUST_00786,2024-11-13,2024-11-19,Delivered,UPI,BAU Regular,1230.0,196.8,1033.2,524.62
ORD_000318,CUST_01108,2024-06-08,2024-06-14,Delivered,UPI,EORS / BFF Event,2190.0,921.9,1268.1,1166.26
ORD_000319,CUST_06526,2024-01-07,2024-01-10,Returned,COD,BAU Regular,10700.0,2164.3,8535.7,5142.22
ORD_000320,CUST_03432,2025-12-16,2025-12-18,Delivered,UPI,EORS / BFF Event,4770.0,2022.3,2747.7,2281.29
ORD_000321,CUST_11658,2024-11-24,2024-11-26,Delivered,Credit Card,BAU Regular,3910.0,1383.8,2526.2,1798.78
ORD_000322,CUST_10405,2025-12-16,2025-12-19,Delivered,COD,EORS / BFF Event,1630.0,635.7,994.3,735.77
ORD_000323,CUST_09861,2024-05-01,2024-05-04,Delivered,COD,BAU Regular,1690.0,490.1,1199.9,797.32
ORD_000324,CUST_09928,2025-03-14,2025-03-17,Returned,COD,BAU Regular,820.0,98.4,721.6,431.29
ORD_000325,CUST_10950,2024-06-14,2024-06-20,Delivered,Credit Card,EORS / BFF Event,2390.0,956.0,1434.0,1084.85
ORD_000326,CUST_10580,2025-08-15,2025-08-17,Delivered,UPI,BAU Regular,2880.0,777.6,2102.4,1304.06
ORD_000327,CUST_11339,2025-08-10,2025-08-12,Returned,COD,BAU Regular,2040.0,489.6,1550.4,864.09
ORD_000328,CUST_11423,2024-04-06,2024-04-11,Delivered,COD,BAU Regular,540.0,70.2,469.8,238.86
ORD_000329,CUST_03500,2025-11-06,2025-11-10,Delivered,UPI,BAU Regular,840.0,277.2,562.8,426.4
ORD_000330,CUST_02530,2024-06-11,,Cancelled,Credit Card,EORS / BFF Event,1800.0,1080.0,720.0,875.5
ORD_000331,CUST_07634,2025-04-07,2025-04-12,Delivered,UPI,BAU Regular,2960.0,444.0,2516.0,1296.75
ORD_000332,CUST_01425,2025-12-24,,RTO,UPI,EORS / BFF Event,2310.0,1147.7,1162.3,1115.86
ORD_000333,CUST_02452,2025-10-20,2025-10-23,Delivered,UPI,EORS / BFF Event,3150.0,1390.4,1759.6,1649.69
ORD_000334,CUST_09451,2025-12-10,2025-12-15,Delivered,Debit Card,EORS / BFF Event,8550.0,3932.7,4617.3,3999.09
ORD_000335,CUST_07716,2024-10-01,2024-10-05,Delivered,UPI,EORS / BFF Event,4820.0,2381.8,2438.2,2564.43
ORD_000336,CUST_07722,2024-03-30,2024-04-02,Delivered,COD,BAU Regular,1900.0,380.0,1520.0,953.53
ORD_000337,CUST_11531,2024-06-08,2024-06-14,Delivered,Credit Card,EORS / BFF Event,3080.0,1601.6,1478.4,1520.13
ORD_000338,CUST_08018,2024-12-31,2025-01-05,Returned,UPI,EORS / BFF Event,4600.0,1996.0,2604.0,2113.94
ORD_000339,CUST_05179,2025-08-18,2025-08-21,Delivered,UPI,BAU Regular,4480.0,1213.6,3266.4,2260.42
ORD_000340,CUST_03391,2024-05-10,2024-05-12,Delivered,UPI,BAU Regular,4070.0,1190.6,2879.4,2129.7
ORD_000341,CUST_03952,2025-05-19,2025-05-22,Delivered,Credit Card,BAU Regular,2330.0,722.3,1607.7,1110.87
ORD_000342,CUST_03336,2024-09-14,2024-09-19,Delivered,Credit Card,BAU Regular,7290.0,1637.8,5652.2,3463.02
ORD_000343,CUST_00479,2024-09-30,2024-10-06,Returned,COD,BAU Regular,1130.0,406.8,723.2,570.65
ORD_000344,CUST_03073,2025-05-21,,RTO,UPI,BAU Regular,3170.0,769.1,2400.9,1590.79
ORD_000345,CUST_10246,2024-12-15,,RTO,UPI,EORS / BFF Event,2980.0,1251.6,1728.4,1440.73
ORD_000346,CUST_08871,2025-09-04,2025-09-06,Returned,COD,BAU Regular,2760.0,993.6,1766.4,1317.73
ORD_000347,CUST_07407,2024-05-15,2024-05-20,Delivered,COD,BAU Regular,1110.0,388.5,721.5,529.18
ORD_000348,CUST_10997,2025-08-15,,RTO,Credit Card,BAU Regular,1170.0,234.0,936.0,639.91
ORD_000349,CUST_03103,2024-02-22,2024-02-26,Delivered,UPI,BAU Regular,1520.0,410.4,1109.6,639.61
ORD_000350,CUST_06759,2024-06-11,2024-06-16,Returned,Credit Card,EORS / BFF Event,840.0,327.6,512.4,444.74
ORD_000351,CUST_00447,2025-05-16,,RTO,UPI,BAU Regular,1420.0,326.6,1093.4,780.66
ORD_000352,CUST_10950,2025-10-07,2025-10-13,Returned,COD,EORS / BFF Event,3880.0,1358.0,2522.0,2094.26
ORD_000353,CUST_05339,2024-07-15,2024-07-18,Returned,UPI,BAU Regular,3200.0,1056.0,2144.0,1358.82
ORD_000354,CUST_01974,2024-09-18,2024-09-20,Delivered,COD,BAU Regular,3190.0,925.1,2264.9,1355.64
ORD_000355,CUST_02790,2025-01-28,2025-02-01,Delivered,COD,BAU Regular,2980.0,476.8,2503.2,1500.06
ORD_000356,CUST_10375,2024-06-19,2024-06-21,Delivered,COD,EORS / BFF Event,2980.0,1788.0,1192.0,1347.84
ORD_000357,CUST_01229,2025-09-04,2025-09-08,Returned,UPI,BAU Regular,750.0,210.0,540.0,393.08
ORD_000358,CUST_11287,2025-07-31,2025-08-06,Delivered,Credit Card,BAU Regular,1860.0,483.6,1376.4,989.85
ORD_000359,CUST_04430,2024-05-05,2024-05-08,Delivered,UPI,BAU Regular,1180.0,188.8,991.2,634.75
ORD_000360,CUST_02928,2024-12-13,2024-12-18,Delivered,UPI,EORS / BFF Event,3700.0,1345.4,2354.6,1749.33
ORD_000361,CUST_03858,2025-08-01,2025-08-06,Delivered,COD,BAU Regular,2330.0,489.3,1840.7,1110.87
ORD_000362,CUST_04841,2024-09-27,,RTO,COD,BAU Regular,1620.0,344.4,1275.6,773.79
ORD_000363,CUST_06452,2025-04-25,2025-04-29,Delivered,COD,BAU Regular,980.0,245.0,735.0,500.6
ORD_000364,CUST_06873,2024-02-09,2024-02-11,Delivered,Credit Card,BAU Regular,750.0,90.0,660.0,329.66
ORD_000365,CUST_05341,2025-04-03,2025-04-07,Delivered,UPI,BAU Regular,1860.0,390.6,1469.4,1014.04
ORD_000366,CUST_05324,2024-05-12,2024-05-18,Delivered,UPI,BAU Regular,2450.0,441.0,2009.0,1254.99
ORD_000367,CUST_03403,2025-09-21,2025-09-27,Delivered,UPI,BAU Regular,2410.0,506.1,1903.9,1182.23
ORD_000368,CUST_04554,2024-10-07,,RTO,UPI,EORS / BFF Event,4910.0,2405.9,2504.1,2168.75
ORD_000369,CUST_05567,2024-08-07,,RTO,COD,BAU Regular,4070.0,1086.0,2984.0,1904.15
ORD_000370,CUST_07053,2025-10-01,2025-10-03,Delivered,UPI,EORS / BFF Event,7740.0,3771.4,3968.6,3698.71
ORD_000371,CUST_01465,2024-02-09,,RTO,COD,BAU Regular,2560.0,679.5,1880.5,1251.21
ORD_000372,CUST_09346,2024-10-27,,Cancelled,UPI,EORS / BFF Event,1170.0,573.3,596.7,639.91
ORD_000373,CUST_08184,2024-10-14,,RTO,COD,EORS / BFF Event,790.0,300.2,489.8,374.12
ORD_000374,CUST_03503,2024-08-10,2024-08-16,Delivered,Credit Card,BAU Regular,3810.0,609.6,3200.4,1772.0
ORD_000375,CUST_05468,2025-11-06,2025-11-09,Delivered,Credit Card,BAU Regular,2260.0,381.6,1878.4,1207.06
ORD_000376,CUST_11500,2025-07-14,2025-07-18,Delivered,UPI,BAU Regular,1630.0,570.5,1059.5,735.77
ORD_000377,CUST_00304,2024-02-21,2024-02-24,Delivered,UPI,BAU Regular,3500.0,1052.4,2447.6,1535.61
ORD_000378,CUST_09928,2025-06-21,2025-06-27,Delivered,COD,EORS / BFF Event,3100.0,1773.2,1326.8,1676.76
ORD_000379,CUST_06049,2025-01-21,2025-01-26,Delivered,UPI,BAU Regular,9550.0,3058.5,6491.5,5124.59
ORD_000380,CUST_07358,2025-10-29,2025-11-04,Delivered,COD,EORS / BFF Event,1990.0,1114.4,875.6,860.0
ORD_000381,CUST_08252,2024-09-05,,Cancelled,Credit Card,BAU Regular,1770.0,531.0,1239.0,757.68
ORD_000382,CUST_05423,2025-03-02,2025-03-04,Delivered,Debit Card,BAU Regular,2550.0,382.5,2167.5,1218.49
ORD_000383,CUST_02167,2025-01-01,2025-01-07,Delivered,UPI,BAU Regular,1140.0,205.2,934.8,577.86
ORD_000384,CUST_11081,2024-12-26,2024-12-28,Delivered,COD,EORS / BFF Event,1440.0,756.0,684.0,767.01
ORD_000385,CUST_09035,2024-12-09,2024-12-11,Delivered,COD,EORS / BFF Event,2810.0,1433.1,1376.9,1375.3
ORD_000386,CUST_06560,2024-06-16,2024-06-22,Delivered,UPI,EORS / BFF Event,800.0,336.0,464.0,422.36
ORD_000387,CUST_05345,2025-07-18,2025-07-23,Delivered,UPI,BAU Regular,4110.0,1030.5,3079.5,2147.15
ORD_000388,CUST_05884,2024-12-07,2024-12-13,Delivered,COD,EORS / BFF Event,790.0,316.0,474.0,422.4
ORD_000389,CUST_10070,2025-12-11,2025-12-13,Delivered,COD,EORS / BFF Event,4990.0,2518.7,2471.3,2609.48
ORD_000390,CUST_00193,2024-07-21,2024-07-25,Delivered,COD,BAU Regular,4200.0,1260.0,2940.0,2138.43
ORD_000391,CUST_10582,2025-06-05,2025-06-11,Delivered,UPI,EORS / BFF Event,2550.0,1351.5,1198.5,1218.49
ORD_000392,CUST_00532,2025-12-02,2025-12-06,Delivered,UPI,EORS / BFF Event,9850.0,4869.0,4981.0,5138.97
ORD_000393,CUST_07320,2025-05-22,2025-05-25,Delivered,UPI,BAU Regular,3280.0,688.8,2591.2,1704.97
ORD_000394,CUST_03884,2025-10-15,,RTO,UPI,EORS / BFF Event,2630.0,1207.9,1422.1,1161.67
ORD_000395,CUST_08154,2025-09-18,2025-09-20,Delivered,COD,BAU Regular,1900.0,646.0,1254.0,953.53
ORD_000396,CUST_01024,2024-10-09,2024-10-12,Delivered,UPI,EORS / BFF Event,1520.0,684.0,836.0,691.13
ORD_000397,CUST_06526,2025-03-26,2025-03-30,Delivered,COD,BAU Regular,3420.0,891.4,2528.6,1629.81
ORD_000398,CUST_10447,2024-05-15,2024-05-20,Delivered,Credit Card,BAU Regular,930.0,120.9,809.1,442.31
ORD_000399,CUST_05831,2025-01-27,,RTO,COD,BAU Regular,1330.0,304.8,1025.2,570.02
ORD_000400,CUST_01012,2024-06-29,2024-07-04,Delivered,UPI,EORS / BFF Event,4670.0,2045.2,2624.8,2422.38
ORD_000401,CUST_00500,2025-07-09,,RTO,UPI,BAU Regular,2980.0,566.2,2413.8,1500.06
ORD_000402,CUST_07388,2025-01-21,2025-01-23,Delivered,Credit Card,BAU Regular,1870.0,272.6,1597.4,903.63
ORD_000403,CUST_00797,2024-11-05,2024-11-10,Delivered,UPI,BAU Regular,720.0,201.6,518.4,380.6
ORD_000404,CUST_00811,2024-07-27,2024-08-01,Delivered,Debit Card,BAU Regular,2330.0,512.6,1817.4,1015.65
ORD_000405,CUST_05097,2025-12-31,,RTO,COD,EORS / BFF Event,950.0,551.0,399.0,457.78
ORD_000406,CUST_02432,2024-02-28,2024-03-03,Delivered,UPI,BAU Regular,6050.0,1904.1,4145.9,3009.16
ORD_000407,CUST_02345,2024-02-03,,RTO,COD,BAU Regular,4070.0,1170.4,2899.6,2052.49
ORD_000408,CUST_05749,2024-06-22,2024-06-28,Delivered,UPI,EORS / BFF Event,1510.0,664.4,845.6,747.37
ORD_000409,CUST_03395,2025-12-17,,RTO,COD,EORS / BFF Event,410.0,172.2,237.8,181.41
ORD_000410,CUST_02530,2025-12-21,2025-12-24,Delivered,UPI,EORS / BFF Event,2250.0,1020.9,1229.1,1087.99
ORD_000411,CUST_06097,2025-05-15,2025-05-17,Delivered,UPI,BAU Regular,5210.0,937.8,4272.2,2582.76
ORD_000412,CUST_03428,2025-10-19,,Cancelled,UPI,EORS / BFF Event,2590.0,984.2,1605.8,1265.43
ORD_000413,CUST_00944,2024-06-21,2024-06-23,Delivered,COD,EORS / BFF Event,1420.0,610.6,809.4,780.66
ORD_000414,CUST_08224,2025-12-17,2025-12-22,Delivered,UPI,EORS / BFF Event,3510.0,1675.4,1834.6,1551.13
ORD_000415,CUST_06859,2024-05-03,2024-05-08,Delivered,UPI,BAU Regular,3280.0,951.2,2328.8,1704.97
ORD_000416,CUST_02461,2024-03-26,2024-03-28,Delivered,Credit Card,BAU Regular,1700.0,340.0,1360.0,720.35
ORD_000417,CUST_06822,2024-04-05,2024-04-08,Delivered,COD,BAU Regular,4710.0,1145.6,3564.4,1995.25
ORD_000418,CUST_11611,2025-03-01,2025-03-06,Delivered,UPI,BAU Regular,5250.0,1050.0,4200.0,2658.57
ORD_000419,CUST_11621,2025-08-07,2025-08-12,Delivered,UPI,BAU Regular,2120.0,424.0,1696.0,910.19
ORD_000420,CUST_06256,2024-10-13,2024-10-17,Delivered,COD,EORS / BFF Event,2480.0,1488.0,992.0,1348.39
ORD_000421,CUST_01115,2025-12-20,2025-12-24,Delivered,UPI,EORS / BFF Event,750.0,277.5,472.5,329.66
ORD_000422,CUST_05459,2024-11-26,2024-12-01,Delivered,COD,BAU Regular,10930.0,3604.9,7325.1,5266.74
ORD_000423,CUST_00398,2024-05-10,2024-05-12,Delivered,UPI,BAU Regular,580.0,104.4,475.6,263.61
ORD_000424,CUST_04933,2024-12-14,2024-12-18,Delivered,Credit Card,EORS / BFF Event,4580.0,2510.2,2069.8,2269.44
ORD_000425,CUST_11081,2025-06-03,2025-06-09,Delivered,UPI,EORS / BFF Event,2810.0,1152.1,1657.9,1375.3
ORD_000426,CUST_05570,2025-09-23,2025-09-25,Delivered,COD,BAU Regular,840.0,176.4,663.6,426.4
ORD_000427,CUST_06474,2024-12-10,2024-12-13,Delivered,COD,EORS / BFF Event,2420.0,1064.8,1355.2,1145.42
ORD_000428,CUST_01743,2025-03-20,2025-03-25,Delivered,COD,BAU Regular,790.0,268.6,521.4,424.73
ORD_000429,CUST_00243,2024-07-26,2024-07-31,Delivered,COD,BAU Regular,1120.0,212.8,907.2,603.32
ORD_000430,CUST_11924,2025-05-06,2025-05-10,Delivered,Credit Card,BAU Regular,790.0,284.4,505.6,422.4
ORD_000431,CUST_03942,2025-12-24,2025-12-27,Delivered,Debit Card,EORS / BFF Event,1380.0,538.2,841.8,637.52
ORD_000432,CUST_03365,2024-02-08,2024-02-10,Delivered,UPI,BAU Regular,580.0,208.8,371.2,263.61
ORD_000433,CUST_06749,2025-10-22,2025-10-24,Delivered,Credit Card,EORS / BFF Event,7350.0,3158.1,4191.9,3851.96
ORD_000434,CUST_09116,2025-02-19,2025-02-22,Delivered,Debit Card,BAU Regular,3680.0,472.0,3208.0,1856.17
ORD_000435,CUST_02928,2024-07-15,2024-07-19,Delivered,UPI,BAU Regular,4910.0,1276.6,3633.4,2168.75
ORD_000436,CUST_06124,2025-12-09,2025-12-14,Delivered,Credit Card,EORS / BFF Event,5270.0,2311.1,2958.9,2841.11
ORD_000437,CUST_03878,2024-12-23,,RTO,COD,EORS / BFF Event,2230.0,1070.4,1159.6,1136.51
ORD_000438,CUST_05749,2024-09-22,2024-09-27,Delivered,Credit Card,BAU Regular,4350.0,1479.0,2871.0,2276.02
ORD_000439,CUST_01797,2024-06-04,,RTO,COD,EORS / BFF Event,4850.0,2548.0,2302.0,2601.95
ORD_000440,CUST_06013,2024-07-09,2024-07-12,Delivered,UPI,BAU Regular,9280.0,2344.4,6935.6,4354.28
ORD_000441,CUST_00532,2025-09-23,,Cancelled,UPI,BAU Regular,9420.0,2197.6,7222.4,4434.27
